site,Snail no.,survey,collection date,collected by,dissection date,dissected by ,processed by ,buried? ,length (mm),sex,"parth/ gonad state 1 (r,p,n)","parth/ gonad state 2 (r,p,n)","parth/ gonad state 3 (r,p,n)",early 1? ( y/n),early 2? (y/n),early 3? (y/n),trematode 1,trematode 2,trematode 3,fixed for genetics?,"crab dam (n,s,a)",MCs hima,cata,phil,notes
c8,33,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,23.1,m,r,,,,,,u,,,,,,,,
c8,34,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,25.9,f,n,,,,,,u,,,,,,,,
c8,35,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,23.9,m,r,,,,,,u,,,,,,,,
c8,36,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,21.2,f,n,,,,,,u,,,,,,,,
c8,37,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,24.8,m,n,,,,,,u,,,,,,,,
c8,38,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,26.2,f,p,,,,,,euha,,,,n,0,0,0,rms present 
c8,39,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,29.2,m,p,,,,,,himb,,,,n,0,0,0,
c8,40,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,25.7,f,p,n,,n,y,,euha,imren,,y,,,,,rms present 
c8,41,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,24.2,m,p,,,,,,himb,,,,,,,,
c8,42,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,24.3,f,p,,,,,,euha,,,,,,,,rms present 
c8,43,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,22.3,m,p,,,,,,euha,,,,,,,,
c8,44,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,28.1,m,p,,,,,,euha,,,,,,,,
c8,45,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,27.6,f,n,,,,,,u,,,,,,,,
c8,46,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,27.3,f,p,,,,,,euha,,,,,,,,
c8,47,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,26.3,m,r,,,,,,u,,,,,,,,
c8,48,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,24.1,f,p,n,,n,y,,euha,imht,,y,,,,,euha rms present 
c8,49,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,24.3,m,r,,,,,,u,,,,n,0,0,0,
c8,50,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,24.7,f,p,,,,,,euha,,,,,,,,
c8,51,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,25,m,n,,,,,,u,,,,,,,,
c8,52,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,22.9,m,p,,,,,,euha,,,,,,,,
c8,53,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,16.3,f,n,,,,,,u,,,,,,,,
c8,54,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,30.1,m,r,,,,,,himb,,,,,,,,
c8,55,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,23.2,f,p,,,,,,euha,,,,,,,,
c8,56,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,15.4,f,n,,,,,,u,,,,,,,,
c8,57,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,24.3,m,n,,,,,,u,,,,,,,,
c8,58,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,25.2,f,p,,,,,,himb,,,,,,,,
f1,1,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,26.3,m,r,,,,,,u,,,,n,1,0,1,1 hima scar
f1,2,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,16.1,m,n,,,,,,u,,,,,,,,
f1,3,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,29.6,f,n,,,,,,u,,,,,,,,
f1,4,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,26.4,m,r,,,,,,u,,,,,,,,
f1,5,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,16.4,m,n,,,,,,u,,,,,,,,
f1,6,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,21.1,m,n,,,,,,u,,,,,,,,
f1,7,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,30.1,m,r,,,,,,meso,,,,,,,,
f1,8,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,18.2,m,n,,,,,,u,,,,,,,,
f1,9,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,29.3,f,n,,,,,,u,,,,,,,,
f1,10,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,18.4,f,n,,,,,,u,,,,,,,,
f1,11,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,29.6,f,n,,,,,,u,,,,,,,,
f1,12,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,31,f,r,,,,,,himb,,,,n,0,0,0,
f1,13,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,25.3,m,n,,,,,,u,,,,,,,,
f1,14,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,31.2,f,r,,,,,,cloa,,,,,,,,
f1,15,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,24.9,m,n,,,,,,u,,,,,,,,
f1,16,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,30.2,f,n,,,,,,u,,,,,,,,
f1,17,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,13.3,m,n,,,,,,u,,,,a,0,0,0,
f1,18,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,23.6,f,n,,,,,,u,,,,,,,,
f1,19,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,31.8,f,r,,,,,,hima,,,,,,,,
f1,20,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,30.1,m,r,,,,,,cloa,,,,n,0,0,1,
f1,21,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,31.7,f,n,,,,,,u,,,,n,0,0,0,
f1,22,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,26.7,m,n,,,,,,u,,,,n,4,0,0,2 hima scars 
f1,23,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,33.4,f,n,,,,,,u,,,,,,,,
f1,24,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,19.3,m,n,,,,,,u,,,,n,7,0,0,
f1,25,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,29.6,f,p,,,y,,,prob,,,,,,,,
f1,26,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,29.3,f,n,,,,,,u,,,,,,,,
f1,27,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,9.1,m,n,,,,,,u,,,,,,,,
f1,28,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,27.1,m,p,p,,,,,euha,smcy,,,,,,,
f1,29,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,33.8,f,r,,,,,,cloa,,,,n,0,0,3,
f1,30,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,12.7,m,n,,,,,,u,,,,,,,,
f1,31,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,30.6,f,r,,,,,,himb,,,,,,,,
f1,32,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,29.8,m,r,,,,,,euha,,,,,,,,
f1,33,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,26.4,m,p,,,,,,euha,,,,,,,,
f1,34,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,29.6,f,n,,,,,,u,,,,,,,,
f1,35,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,17.8,f,n,,,y,,,imec,,,y,,,,,reds in heart
f1,36,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,30,f,n,,,,,,u,,,,,,,,
f1,37,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,21.3,m,n,,,,,,u,,,,,,,,
f1,38,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,22.1,m,n,,,,,,u,,,,,,,,
f1,39,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,30.8,f,n,,,,,,u,,,,,,,,
f1,40,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,18.4,m,n,,,,,,u,,,,,,,,
f1,41,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",b,21.6,m,p,,,,,,himb,,,,,,,,
f1,42,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,21.9,m,n,,,,,,u,,,,a,10,1,0,
f1,43,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,25.8,f,n,,,,,,u,,,,,,,,
f1,44,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,28.7,f,r,,,,,,himb,,,,,,,,
f1,45,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,33.8,m,p,,,,,,renb,,,,,,,,
f1,46,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,31.8,m,r,,,,,,hima,,,,,,,,
f1,47,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,18.5,f,r,,,,,,cloa,,,,,,,,
f1,48,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,28.9,f,n,,,,,,u,,,,,,,,
f1,49,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,23.2,m,p,,,,,,hima,,,,,,,,
f1,50,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,31.9,m,n,,,,,,u,,,,s,,,,
f1,51,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,28.7,m,n,,,,,,u,,,,,,,,
f1,52,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,25.2,m,n,,,,,,u,,,,,,,,
f1,53,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,27.9,f,p,p,,,,,euha,smcy,,,,,,,
f1,54,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,26.2,f,n,,,,,,u,,,,,,,,
f1,55,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,28.3,m,n,,,,,,u,,,,,,,,
f1,56,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,30.3,f,n,,,,,,u,,,,,,,,
f1,57,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,27.2,f,p,,,,,,himb,,,,,,,,
f1,58,13-Nov,12-Nov-13,"AW, JA",18-Nov-13,AW,"AW, Savannah",e,12.6,m,n,,,,,,u,,,,,,,,
f2,1,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,27.8,f,n,,,,,,u,,,,,,,,
f2,2,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,26.9,f,r,,,,,,cata,,,,,,,,
f2,3,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,27,f,r,,,,,,u,,,,,,,,
f2,4,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,22.4,m,r,,,,,,u,,,,,,,,
f2,5,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,23.2,f,p,,,,,,hima,,,,,,,,
f2,6,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,25.7,m,n,,,,,,u,,,,,,,,
f2,7,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,21.7,m,n,,,,,,u,,,,,,,,
f2,8,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,27.7,f,n,,,,,,u,,,,,,,,
f2,9,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,26.3,f,n,,,,,,u,,,,,,,,
f2,10,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,23.3,f,n,,,,,,u,,,,,,,,
f2,11,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,25.7,m,r,,,,,,himb,,,,,,,,
f2,12,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,20.8,m,n,,,,,,u,,,,,,,,
f2,13,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,27.3,m,n,,,,,,u,,,,,,,,
f2,14,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,26.6,f,n,,,,,,u,,,,,,,,
f2,15,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,21.6,m,n,,,y,,,imht,,,y,,,,,
f2,16,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,21.2,m,n,,,,,,u,,,,,,,,
f2,17,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,28.7,m,p,,,,,,euha,,,,,,,,rms present
f2,18,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,26.8,m,r,,,,,,himb,,,,n,0,0,0,
f2,19,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,28.5,m,r,,,,,,cloa,,,,,,,,
f2,20,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,28.7,f,n,,,,,,u,,,,a,0,0,0,
f2,21,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,25.4,m,r,,,,,,himb,,,,,,,,
f2,22,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,22.7,m,r,,,,,,u,,,,n,0,0,0,
f2,23,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,26.2,f,r,,,,,,himb,,,,,,,,
f2,24,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",b,25.3,f,n,,,,,,u,,,,,,,,
f2,25,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",b,25.7,m,p,,,,,,euha,,,,,,,,"rms present, corn nuts"
f2,26,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",b,28.2,f,r,,,,,,hima,,,,n,7,0,0,1 dead hima mc
f2,27,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",b,25.2,m,n,,,,,,u,,,,,,,,
f2,28,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",b,28.1,f,n,,,,,,u,,,,,,,,
f2,29,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",b,25.4,m,r,,,,,,himb,,,,,,,,
f2,30,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",b,21.9,f,n,,,,,,u,,,,,,,,
f2,31,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",b,26.9,m,p,,,,,,repo,,,,,,,,
f2,32,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",b,28.2,m,p,,,,,,euha,,,,,,,,rms present
f2,33,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",b,23,f,p,,,,,,himb,,,,,,,,
f2,34,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",b,22.7,m,r,,,,,,u,,,,,,,,
f2,35,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",b,26.1,f,p,,,,,,euha,,,,n,1,0,0,
f2,36,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",b,21.7,m,n,,,,,,u,,,,n,0,0,0,
f2,37,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",b,27.2,f,r,,,,,,himb,,,,,,,,
f2,38,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,27.1,f,r,,,,,,cloa,,,,,,,,
f2,39,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,25.4,f,n,,,,,,u,,,,,,,,
f2,40,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,25.1,m,r,,,,,,himb,,,,n,0,0,0,
f2,41,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,26.2,m,n,,,,,,u,,,,,,,,
f2,42,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,26.7,m,r,,,,,,himb,,,,,,,,
f2,43,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,26.6,f,n,,,,,,u,,,,,,,,
f2,44,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,30.6,f,p,,,,,,himb,,,,n,0,0,0,
f2,45,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,26.4,m,r,,,,,,himb,,,,,,,,
f2,46,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,28.5,f,n,,,,,,u,,,,n,0,0,0,
f2,47,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,25.8,f,r,,,,,,u,,,,,,,,
f2,48,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,27.2,m,p,,,,,,himb,,,,,,,,
f2,49,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,30.1,m,n,,,,,,u,,,,,,,,
f2,50,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,26.3,m,r,,,,,,himb,,,,n,0,0,0,1 hima scar
f2,51,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,25.3,f,r,,,,,,u,,,,,,,,
f2,52,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,22.2,m,p,,,,,,himb,,,,,,,,
f2,53,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,22.4,m,n,,,,,,u,,,,,,,,
f2,54,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,30,f,n,,,,,,u,,,,,,,,
f2,55,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,27.3,f,r,,,,,,cloa,,,,,,,,
f2,56,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,28.7,f,p,,,,,,euha,,,,,,,,rms present
f2,57,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,29.3,f,p,,,,,,euha,,,,,,,,rms present
f2,58,13-Nov,12-Nov-13,"AW, JA",19-Nov-13,AW,"AW, Savannah",e,34.3,m,r,,,,,,himb,,,,,,,,
f3,1,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,29.3,f,n,,,,,,u,,,,,,,,
f3,2,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,29,m,n,,,,,,u,,,,n,1,0,0,
f3,3,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,19.6,f,n,,,,,,u,,,,,,,,
f3,4,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,32.6,f,n,,,,,,u,,,,n,,,,no operculum
f3,5,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,30.4,f,n,,,,,,u,,,,a,1,0,0,
f3,6,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",b,28.8,m,n,,,,,,u,,,,,,,,
f3,7,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,22.2,m,n,,,,,,u,,,,,,,,
f3,8,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,25.3,f,n,,,,,,u,,,,,,,,
f3,9,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,24.7,m,r,,,,,,u,,,,,,,,
f3,10,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,23.2,m,r,,,,,,u,,,,n,1,0,0,2 hima scars
f3,11,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,24.3,m,n,,,,,,u,,,,n,0,0,0,
f3,12,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,30.6,f,n,,,,,,u,,,,,,,,
f3,13,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,19.7,m,n,,,,,,u,,,,n,0,0,0,1 dead hima mc
f3,14,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,25.2,m,n,,,,,,u,,,,n,0,1,0,
f3,15,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,21,m,n,,,,,,u,,,,,,,,
f3,16,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,15,m,n,,,,,,u,,,,,,,,
f3,17,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,29.1,f,n,,,,,,u,,,,,,,,
f3,18,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,27.8,f,n,,,,,,u,,,,,,,,
f3,19,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,27.7,f,n,,,,,,u,,,,n,5,0,0,
f3,20,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,18.5,f,n,,,,,,u,,,,,,,,
f3,21,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,25.6,f,n,,,,,,u,,,,,,,,
f3,22,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,26.7,f,n,,,,,,u,,,,,,,,
f3,23,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,30.2,m,n,,,,,,u,,,,,,,,
f3,24,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,16.6,f,n,,,,,,u,,,,,,,,
f3,25,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,28.9,f,n,,,,,,u,,,,,,,,
f3,26,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,27.2,f,n,,,,,,u,,,,,,,,
f3,27,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,21.5,m,n,,,,,,u,,,,,,,,
f3,28,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,23.2,f,n,,,,,,u,,,,,,,,
f3,29,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,24.3,m,n,,,,,,u,,,,,,,,
f3,30,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,26.2,m,n,,,,,,u,,,,,,,,
f3,31,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,29.1,f,n,,,,,,u,,,,,,,,
f3,32,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,22.9,m,n,,,,,,u,,,,,,,,
f3,33,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,29.3,m,r,,,,,,cloa,,,,,,,,
f3,34,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,26.9,f,n,,,y,,,himb,,,,,,,,
f3,35,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,22.7,m,n,,,,,,u,,,,,,,,
f3,36,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,22.9,m,n,,,,,,u,,,,,0,0,0,
f3,37,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,24.3,f,n,,,,,,u,,,,,,,,
f3,38,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,21.2,m,n,,,,,,u,,,,,,,,
f3,39,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,24.7,f,n,,,,,,u,,,,,,,,
f3,40,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,23.3,m,n,,,,,,u,,,,,,,,
f3,41,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,29.1,f,n,,,,,,u,,,,,,,,
f3,42,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,27.3,f,n,,,,,,u,,,,,,,,
f3,43,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,20.9,f,n,,,,,,u,,,,,,,,
f3,44,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,30.5,m,p,p,,,,,euha,prob,,,,,,,
f3,45,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,20.3,m,r,,,,,,hima,,,,n,0,0,0,
f3,46,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,18.1,m,p,,,,,,prob,,,,,,,,
f3,47,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,22.7,f,n,,,,,,u,,,,,,,,
f3,48,13-Nov,12-Nov-13,"AW, JA",15-Nov-13,AW,"AW, Savannah",e,30.4,m,r,,,,,,u,,,,a,0,0,0,
